id,url,name,address1,address2,phone,fax,imgLink,imgMapLink,email,direction,lon,lat
109,https://www.heviva.ch/institutions/detail/ems/jardins-de-la-plaine-lp-de-lems-les.html,"JARDINS DE LA PLAINE, LP de l'EMS les",Avenue Haldimand 14B,1400 Yverdon-les-Bains,024.423.88.88,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/8/a/csm_JARDINS_DE_LA_PLAINE_EXTERIEUR_01_a306c8a1f4.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/9/6/csm_JARDINS-DE-LA-PLAINE_LP-de-l_EMS-les_70a487ee72.jpg,stella.follonier@altage.ch,Madame Stella Follonier,6.6430414,46.7797746
110,https://www.heviva.ch/institutions/detail/ems/jardins-du-leman-ems-les.html,"JARDINS DU LEMAN, EMS LES",Route de l&apos;H&#xF4;pital 24,1180 Rolle,021  703 53 00,021 703 53 01,https://www.heviva.ch/typo3temp/assets/_processed_/e/1/csm_Jardins_du_Leman_Photogrpahe_1d5f3d1026.jpg,undefined,emslesjardinsduleman@ghol.ch,,undefined,
111,https://www.heviva.ch/institutions/detail/ems/joli-bois-ems.html,"JOLI BOIS, EMS",Route de Joli-Bois 10,1832  Chamby,021 989 90 90,021 989 90 91,https://www.heviva.ch/typo3temp/assets/_processed_/b/e/csm_JOLI_BOIS_EXT_S_f5bcc4ed64.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/c/csm_JOLI-BOIS_EMS_225b1c5a6a.jpg,jbinfo@fondationlaprimerose.ch,"Michel Vincent, Bernadette Modoux",undefined,
112,https://www.heviva.ch/institutions/detail/ems/jura-ems-du.html,"JURA, EMS DU",Chez Barrat 3,1338  Ballaigues,021 843 80 80,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/3/6/csm_JURA_EXTERIEUR_S._01_5233d749f0.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/8/a/csm_JURA_EMS-DU_e6ebfc8479.jpg,emsdujura@fondation-saphir.ch,"Luis Villa, Directeur / Géraldine Dousse, responsable accompagnement / Klara Fantys, responsable pôle personne âgée",6.407469187849605,46.7294112
113,https://www.heviva.ch/institutions/detail/ems/kanumera-cat.html,"KANUMERA, CAT",Avenue du 14 Avril 12,1020 Renens,021 671 14 17,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/0/4/csm_KANUMERA_02_4496c032c7.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/d/csm_KANUMERA_CAT_c5333f5347.jpg,kainfo@fondationlaprimerose.ch,Michel Vincent & Nicole Piguet-Weishaupt,6.582506831909462,46.53840025
114,https://www.heviva.ch/institutions/detail/ems/lentracte-cat.html,"L'ENTRACTE, CAT",Route de Marcolet 39,1023 Crissier,021 552 67 77,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/7/7/csm_L_Entracte_3_CAT_58a3528882.jpg,undefined,eninfo@fondationlaprimerose.ch,,6.5744599,46.5450115
115,https://www.heviva.ch/institutions/detail/ems/thonney-pension.html,LA ROCHELLE ,route de Vaumarcus 1,1428 Concise,058 748 83 60,058 748 83 99,https://www.heviva.ch/typo3temp/assets/_processed_/b/3/csm_THONNEY_EXT_S_2ad73ef015.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/e/csm_THONNEY_PENSION_caa26d10ca.jpg,kiny.mottier@altage.ch,Kiny Mottier,6.750491427334424,46.86907075
116,https://www.heviva.ch/institutions/detail/ems/le-chene-ems.html,"LE CHÊNE, EMS",Chemin du Bochet 16C,1196 Gland,022 366 61 11,022 376 14 00,https://www.heviva.ch/typo3temp/assets/_processed_/2/5/csm_2011-BELLEVUE_EXTERIEUR_576a57c243.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/6/c/csm_BELLEVUE_EMS_435104d55d.jpg,info@bellesaison.ch,Christian Crottaz,6.2741203,46.4159271
117,https://www.heviva.ch/institutions/detail/ems/leman-lp-de-la-residence.html,"LEMAN, LP de la Résidence",Rte de  la Vernie 8A,1023 Crissier,021/925.91.91,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/e/a/csm_Logements_proteges_MixAGE_56b66d1ffd.jpg,undefined,contact@residence-du-leman.ch,Rose Cindy,undefined,
118,https://www.heviva.ch/institutions/detail/ems/leman-residence-du.html,"LEMAN, RESIDENCE DU",Route de Lavaux 12,1802 Corseaux,021 925 91 91,021 923 66 55,https://www.heviva.ch/typo3temp/assets/_processed_/7/3/csm_LEMAN_RESIDENCE_EXT_S_edeab61474.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/4/b/csm_LEMAN_RESIDENCE-DU_d698cba6a9.jpg,contact@residence-du-leman.ch,Roger Dubuis,6.8340016,46.4682527
119,https://www.heviva.ch/institutions/detail/ems/lembaz-ems-la.html,"LEMBAZ, EMS La","Route de l&apos;Eglise 27, Case Postale 30",1523 Granges-Marnand,026 668 63 00,026 668 63 99,https://www.heviva.ch/typo3temp/assets/_processed_/0/f/csm_LEMBAZ_40f37f6ef6.jpg,undefined,info@emslalembaz.ch,,5.1749518,46.3136914
120,https://www.heviva.ch/institutions/detail/ems/apparts-lp-les.html,LES APPARTS,Route de Bellevue 49,1400 Yverdon-les-Bains,024 424 92 10,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/2/9/csm_LES_APPARTS_LP_P_b5f7541f47.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/8/f/csm_LES-APPARTS_LP_52295347bc.jpg,lesapparts@fondation-saphir.ch,"Azlag-Cadet Samira, infirmière cheffe, Tristan Jobin, responsable pôle psychiatrie. Direction : Luis Villa, directeur",6.664750821887475,46.7744493
121,https://www.heviva.ch/institutions/detail/ems/louis-boissonnet-ems.html,"LOUIS BOISSONNET, EMS",Chemin de Boissonnet 51,1010 Lausanne,021 651 31 11,021 651 31 85,https://www.heviva.ch/typo3temp/assets/_processed_/3/e/csm_BOISSONNET_EXTERIEUR_S_ffd5d67bc4.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/f/6/csm_LOUIS-BOISSONNET_EMS_ff8110130e.jpg,boissonnet@boissonnet.ch,Marc-Alain Genillard,undefined,
122,https://www.heviva.ch/institutions/detail/ems/maillefer-cat-de-la-fondation-bois-gentil.html,"MAILLEFER, CAT de la Fondation Bois-Gentil",Chemin de Maillefer 125,1018 Lausanne,021 512 32 90,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/e/1/csm_MAILLEFER_CAT_6_P_a2af183223.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/8/csm_MAILLEFER_CAT-de-la-Fondation-Bois-Gentil_3fb7637245.jpg,referent_CAT@fbg.ch,CAT Bois-Gentil,6.626088612115382,46.54097535
123,https://www.heviva.ch/institutions/detail/ems/maillefer-lp-de-la-fondation-bois-gentil.html,"MAILLEFER, LP de la Fondation Bois-Gentil",Chemin de Maillefer 125,1018 Lausanne,021 512 32 95,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/b/8/csm_MAILLEFER_LP_P__2__29cd24a4db.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/2/c/csm_MAILLEFER_LP-de-la-Fondation-Bois-Gentil_e436ea0403.jpg,ac.bonard@fbg.ch,Anne-Catherine Bonard,6.626088612115382,46.54097535
124,https://www.heviva.ch/institutions/detail/ems/maillon-cs-de-lems-le.html,"MAILLON, CS de l'EMS le",Les Chevalleyres,1807 Blonay,021 943 99 00,021 943 99 90,https://www.heviva.ch/typo3temp/assets/_processed_/8/a/csm_MAILLON_CS__1__P_0a5e01f1f3.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/a/csm_MAILLON_CS-de-l_EMS-le_01_f45d4e5604.jpg,direction@ems-fbs.ch,M. Jean-François Lallau,6.8981594,46.4754978
125,https://www.heviva.ch/institutions/detail/ems/maillon-ems-le.html,"MAILLON, EMS LE",Les Chevalleyres,1807 Blonay,021 943 99 00,021 943 99 90,https://www.heviva.ch/typo3temp/assets/_processed_/2/5/csm_MAILLON_EXT_S_1a7d7241f6.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/c/csm_MAILLON_EMS-LE_7426cf96fa.jpg,direction@ems-fbs.ch,"Yves Mottet, directeur; Anick Chevalley, responsable soins et gestion de l'accompagnement; Jean-François Lallau, adjoint responsable de site",6.8981594,46.4754978
126,https://www.heviva.ch/institutions/detail/ems/bethel-maison-de.html,Maison Béthel,Chemin de Lacuez 4,1807  Blonay,021 925 50 40,021 925 50 41,https://www.heviva.ch/typo3temp/assets/_processed_/f/2/csm_BETHEL_EXT_S_8dd033e426.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/2/b/csm_BETHEL_MAISON-DE_c5ca15d18d.jpg,info@maison-bethel.ch,Madame Katia de La Baume,undefined,
127,https://www.heviva.ch/institutions/detail/ems/maison-dorphee.html,MAISON D'ORPHEE,Pr&#xE9; du March&#xE9; 46,1004  Lausanne,021 647 13 77,021 647 25 77,https://www.heviva.ch/typo3temp/assets/_processed_/2/a/csm_MAISON_D_ORPHEE_EXTERIEUR_S_01_afdae50939.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/9/b/csm_MAISON-D_ORPHEE_91ca63f60b.jpg,direction@lamaisondorphee.ch,Josiane Noël,undefined,
128,https://www.heviva.ch/institutions/detail/ems/maison-du-pelerin.html,MAISON DU PELERIN,En Beaumaroche,1801 Le Mont-P&#xE9;lerin,021 925 61 11,021 925 60 90,https://www.heviva.ch/typo3temp/assets/_processed_/d/b/csm_MONTPELERIN_EXT_S_96c1b126e4.png,https://www.heviva.ch/typo3temp/assets/_processed_/f/0/csm_MAISON-DU-PELERIN_af4b4c8831.jpg,info@ems-pelerin.ch,Jean-Luc Andrey,undefined,
129,https://www.heviva.ch/institutions/detail/ems/marc-aurele-fondation.html,"MARC AURELE, FONDATION",Avenue Jomini 1 - Case postale 107,1580 Avenches,026 676 44 44,026 676 44 45,https://www.heviva.ch/typo3temp/assets/_processed_/a/6/csm_MARC_AURELE_EXT_59d38ffe2a.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/e/csm_MARC-AURELE_EMS_30556aa111.jpg,secretariat@marcaurele.ch,Cinzia Di Marino,undefined,
130,https://www.heviva.ch/institutions/detail/ems/marc-aurele-cat-de-lems.html,"MARC-AURELE, CAT de l'EMS",Avenue Jomini 1,1580 Avenches,026 676 44 44,026 676 44 41,https://www.heviva.ch/typo3temp/assets/_processed_/b/f/csm_MARC_AURELE__CAT__3__6fd1a832df.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/a/csm_MARC-AURELE_CAT-de-l_EMS-_3fa7cfdbc6.jpg,secretariat@marcaurele.ch,Carole Thiévent,7.0436067,46.8809469
131,https://www.heviva.ch/institutions/detail/ems/marc-aurele-cs-de-lems.html,"MARC-AURELE, CS de l'EMS",Avenue Jomini 1,1580 Avenches,026 676 44 44,026 676 44 45,https://www.heviva.ch/typo3temp/assets/_processed_/0/b/csm_MARC_AURELE_CS__5__8d98022e59.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/5/8/csm_MARC-AURELE_CS-de-l_EMS_01_b72df45d4c.jpg,secretariat@marcaurele.ch,Carole Thiévent,7.0436067,46.8809469
132,https://www.heviva.ch/institutions/detail/ems/marronnier-cat-de-lems-le.html,"MARRONNIER, CAT de l'EMS Le",Route de Lavaux 20,1095 Lutry,021 796 70 05,021 796 70 71,https://www.heviva.ch/typo3temp/assets/_processed_/b/3/csm_MARRONNIER_EXTERIEUR_CAT-_387b5e0377.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/5/d/csm_MARRONNIER_CAT-de-l_EMS-Le_4309c401ae.jpg,cat@ems-lemarronnier.ch,Magali Berthet,6.676814078642275,46.50476895
133,https://www.heviva.ch/institutions/detail/ems/marronnier-ems-le.html,"MARRONNIER, EMS LE","Route de Lavaux 20, Case postale 341",1095 Lutry,021 796 70 70,021 796 70 71,https://www.heviva.ch/typo3temp/assets/_processed_/0/5/csm_MARRONNIER_EXTERIEUR_EMS--2_32246a83af.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/7/5/csm_MARRONNIER_EMS-LE_82362f38a0.jpg,info@ems-lemarronnier.ch,Carol Gay,undefined,
134,https://www.heviva.ch/institutions/detail/ems/maurice-bugnon-cs-de-lems.html,"MAURICE BUGNON, CS de l'EMS",Route de Rovray 26,1462 Yvonand,024.430.05.00,024.430.05.10,https://www.heviva.ch/typo3temp/assets/_processed_/9/9/csm_BUGNON_EXTERIEUR_02_94ad594086.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/9/e/csm_MAURICE-BUGNON_CS-de-l_EMS_01_30d2b4a4bb.jpg,emsmauricebugnon@fondation-saphir.ch,Claire Perrenoud,6.748590200000001,46.79519185
135,https://www.heviva.ch/institutions/detail/ems/maurice-bugnon-ems.html,"MAURICE BUGNON, EMS",Route de Rovray 26,1462  Yvonand,024 430 05 00,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/4/d/csm_BUGNON_EXTERIEUR_0b4c939e9b.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/2/6/csm_MAURICE-BUGNON_MS_16d6ac49a6.jpg,emsmauricebugnon@fondation-saphir.ch,"Luis Villa, directeur  / Annabelle Descharmes, responsable accompagnement / Klara Fantys, responsable pôle personne âgée",6.748590200000001,46.79519185
136,https://www.heviva.ch/institutions/detail/ems/meillerie-ems-la.html,"MEILLERIE, EMS LA",Chemin de Meillerie 6,1006 Lausanne,021 340 70 40,021 340 70 50,https://www.heviva.ch/typo3temp/assets/_processed_/0/b/csm_MEILLERIE_Ext_0eae0b9cbb.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/7/csm_MEILLERIE_EMS-LA_f58d0e90da.jpg,info@meillerie.ch,M. Gérard Viatte,6.638655669033428,46.5135639
137,https://www.heviva.ch/institutions/detail/ems/meridienne-cat-la.html,"MERIDIENNE, CAT la",Sur la Croix 3,1020 Renens,021 634 52 52,021 634 52 92,https://www.heviva.ch/typo3temp/assets/_processed_/2/0/csm_MERIDIENNE_01_7031d9216d.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/8/csm_MERIDIENNE_CAT-de-l_EMS-la_67c2cfceaf.jpg,meinfo@fondationlaprimerose.ch,Michel Vincent & Nicole Piguet-Weishaupt,6.593420449999997,46.54340315
138,https://www.heviva.ch/institutions/detail/ems/meridienne-ems-la.html,"MERIDIENNE, EMS LA",Sur la Croix 3,1020  Renens,021 634 52 52,021 634 52 92,https://www.heviva.ch/typo3temp/assets/_processed_/a/a/csm_MERIDIENNE_b5b5b834fb.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/8/2/csm_MERIDIENNE_EMS-LA_faa256ba0a.jpg,meinfo@fondationlaprimerose.ch,Michel Vincent & Nicole Piguet-Weishaupt,6.593420449999997,46.54340315
139,https://www.heviva.ch/institutions/detail/ems/midi-foyer-du.html,"MIDI, FOYER DU",Rue du Midi 27,1400 Yverdon-les-Bains,024 425 0661,024 425 2824,https://www.heviva.ch/typo3temp/assets/_processed_/f/3/csm_FOYER_DU_MIDI_EXTERIEUR_605c0a0a04.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/a/csm_MIDI_FOYER-DU_c0cf335795.jpg,caffaro.direction@sispsa.ch,Dario Caffaro,6.638693841587452,46.7754131
140,https://www.heviva.ch/institutions/detail/ems/mont-calme-fondation.html,"MONT CALME, FONDATION",Rue du Bugnon 15,1005  Lausanne,021 310 33 33,021 310 33 22,https://www.heviva.ch/typo3temp/assets/_processed_/0/9/csm_MONTCALME_EXT_S_99f25f12cb.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/1/f/csm_MONT-CALME_FONDATION_7995ad13ba.jpg,mont-calme@montcalme.ch,Valérie Binamé,6.6407836,46.5217556
141,https://www.heviva.ch/institutions/detail/ems/mont-riant-ems.html,"MONT RIANT, EMS",Route de Bellevue 51,1400 Yverdon-les-Bains,024  424 92 40,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/8/d/csm_MONT-RIANT__2__7dffc85c0e.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/1/3/csm_MONTRIANT_EMS_0ddb3cf9cd.jpg,emsmontriant@fondation-saphir.ch,"Luis Villa, directeur / Sandrine Petetin, responsable accompagnement / Klara Fantys, responsable pôle personne âgée",6.6655727,46.775683
142,https://www.heviva.ch/institutions/detail/ems/montbrillant-ems.html,"MONTBRILLANT, EMS",Chemin des Ecoliers 4,1816 Chailly-Montreux,021 989 54 99,021 989 54 50,https://www.heviva.ch/typo3temp/assets/_processed_/b/a/csm_MONTBRILLANT_EXT_S_0a33f6f073.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/3/csm_MONTBRILLANT_EMS_a8c4a05a0a.jpg,direction@ems-fbs.ch,"Yves Mottet, directeur; Anick Chevalley, responsable soins et gestion de l'accompagnement",6.8917704,46.4526303
143,https://www.heviva.ch/institutions/detail/ems/moulins-cat-des.html,"MOULINS, CAT des",Rue des Moulins 16,1800 Vevey,+41 21 922 56 15,-,https://www.heviva.ch/typo3temp/assets/_processed_/0/9/csm_SALEM_HOME_INT_S_01_2b2351427f.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/1/6/csm_GENEVRIER_CAT-extramuros-du-Home-Salem_339c104df0.jpg,ajpsyger@eben-hezer.ch,Florence Cornejo,6.8433726443618,46.465523149999996
144,https://www.heviva.ch/institutions/detail/ems/myosotis-epsm-les.html,"MYOSOTIS, EPSM LES",Rue de Venengy 16,1174  Montherod,021 822 53 20,021 822 53 21,https://www.heviva.ch/typo3temp/assets/_processed_/a/5/csm_MYOSOTIS_EXTERIEUR_I_6a136b2437.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/4/e/csm_MYOSOTIS_EMS-LES_fbcd62ba81.jpg,myosotis@sefanet.ch,Philippe Roger,6.3633585,46.4993604
145,https://www.heviva.ch/institutions/detail/ems/nelty-de-beausobre-ems.html,"NELTY DE BEAUSOBRE, EMS",Rue des Chapentiers 3,1110 Morges,021 811 49 11,021 811 49 00,https://www.heviva.ch/typo3temp/assets/_processed_/7/f/csm_NELTY_DE_BEAUSOBRE_EXTERIEUR_fc4ffab1fd.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/0/f/csm_NELTY-DE-BEAUSOBRE_EMS_8906b62a8d.jpg,emsnb@ehc.vd.ch,André Jordan,undefined,
146,https://www.heviva.ch/institutions/detail/ems/noumea-cat.html,"NOUMEA, CAT",Chemin du Petit-Record 1,1040 Echallens,021.886.34.40,021.886.34.41,https://www.heviva.ch/typo3temp/assets/_processed_/a/0/csm_NOUMEA_CAT__1__P_8118263a89.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/b/4/csm_NOUMEA_CAT_5692f1a8f0.jpg,cat.echallens@leschateaux.org,Muriel Luppi,6.6316676911022165,46.63768065
147,https://www.heviva.ch/institutions/detail/ems/oasis-ems-l.html,"OASIS, EMS L'","Avenue de Bussy 6, Case postale 118",1510 Moudon,021 905 97 97,021 905 97 00,https://www.heviva.ch/typo3temp/assets/_processed_/8/a/csm_OASIS_EXTERIEUR_78bf673341.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/b/3/csm_OASIS_EMS-L__bf53dd7791.jpg,oasis@ems-oasis.ch,Hervé Billaud,undefined,
148,https://www.heviva.ch/institutions/detail/ems/odmer-epsm.html,"ODMER, EPSM",Rte du Village 26,1854  Leysin,024 493 41 00,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/3/8/csm_Odmer_Bat_01_abcf23c979.jpg,undefined,admin@fcm63.ch,,undefined,
149,https://www.heviva.ch/institutions/detail/ems/oiseaux-epsm-les.html,"OISEAUX, EPSM LES",Avenue des Oiseaux 5,1018 Lausanne,021/642.74.74,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/9/c/csm_OISEAUX_EPSM_e01d1252a0.jpg,undefined,oiseaux@sispsa.ch,,6.629327940789114,46.5317149
150,https://www.heviva.ch/institutions/detail/ems/oriel-fondation.html,"ORIEL, FONDATION",Rue du Simplon 8,1020 Renens,021 633 14 40,021 633 14 49,https://www.heviva.ch/typo3temp/assets/_processed_/1/2/csm_ORIEL_EXT_fd6d965340.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/2/7/csm_ORIEL_FONDATION_c401e6550a.jpg,info@oriel.ch,M. Gérard Viatte,6.580426025224686,46.5353026
151,https://www.heviva.ch/institutions/detail/ems/orme-fondation.html,"ORME, FONDATION",Plaines du Loup 4a,1000  Lausanne 18,021 641 62 00,021 641 62 49,https://www.heviva.ch/typo3temp/assets/_processed_/3/8/csm_ORME_EXT_1_S_c3e374f01b.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/c/6/csm_ORME_FONDATION_2392e7b97f.jpg,ems@fondationdelorme.ch,Véronique Gafner,undefined,
152,https://www.heviva.ch/institutions/detail/ems/ours-cat-de-lems-de-l.html,"OURS, CAT de l'EMS de L'",Route de la Ville d&apos;Oex 1,1660 Ch&#xE2;teau-d&apos;Oex,026 924 28 00,026 924 28 33,https://www.heviva.ch/typo3temp/assets/_processed_/5/9/csm_OURS_CAT__1__P_0dfb5efef6.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/d/9/csm_OURS_CAT-de-l_EMS-de-L__252434fffd.jpg,claudine.siffert@cogestems.ch,"Claudine Siffert, Infirmière chef",undefined,
153,https://www.heviva.ch/institutions/detail/ems/ours-ems-l.html,"OURS, EMS L'",Route de la Villa d&apos;Oex 1,1660  Ch&#xE2;teau-d&apos;Oex,026 924 28 00,026 924 28 10,https://www.heviva.ch/typo3temp/assets/_processed_/7/a/csm_OURS_EXT_S_9e079903b4.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/b/1/csm_OURS_EMS-L__d48aa84030.jpg,info@cogestems.ch,Serge Gétaz,undefined,
154,https://www.heviva.ch/institutions/detail/ems/paix-du-soir-cat-de-lems-la.html,"PAIX DU SOIR, CAT de l'EMS La",Chemin de Longeraie 9,1052 Le Mont-sur-Lausanne,021 651 66 77,021 651 66 56 ,https://www.heviva.ch/typo3temp/assets/_processed_/3/1/csm_PAIX_DU_SOIR_CAT__4__P_26e4295a6a.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/a/0/csm_PAIX-DU-SOIR_CAT-de-l_EMS-La_5879a4ae1f.jpg,claudia.rossetti@paixdusoir.ch,"Mme Claudia Rossetti, responsable CAT",6.630091774690362,46.56330265
155,https://www.heviva.ch/institutions/detail/ems/paix-du-soir-ems-la.html,"PAIX DU SOIR, EMS LA",Chemin de Longeraie 9,1052  Le Mont-sur-Lausanne,021 651 66 66,021 651 66 56,https://www.heviva.ch/typo3temp/assets/_processed_/f/a/csm_PAIX_DU_SOIR_EXT_S_2082d6a6a5.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/3/c/csm_PAIX-DU-SOIR_EMS-LA_0befdd1ad4.jpg,info@paixdusoir.ch,Jean-Marc Laub,6.630091774690362,46.56330265
156,https://www.heviva.ch/institutions/detail/ems/palmiers-cat-de-lems-le.html,"PALMIERS, CAT de l'EMS Le",Avenue du Rond-Point 1,1003 Lausanne,021.617.33.70,021.617.33.70,https://www.heviva.ch/typo3temp/assets/_processed_/6/4/csm_PALMIERS_CAT_e2f6018eb4.png,https://www.heviva.ch/typo3temp/assets/_processed_/f/4/csm_PALMIERS_CAT-de-l_EMS-Les_edc8d6b36a.jpg,cat.palmiers@montcalme.ch,Madalina Martin,6.6286248,46.5152658
157,https://www.heviva.ch/institutions/detail/ems/panorama-cat-du-centre-du.html,"PANORAMA, CAT du Centre du",Rue du Clos 9,1800 Vevey,021 923 00 23,021 923 00 29,https://www.heviva.ch/typo3temp/assets/_processed_/4/5/csm_PANORAMA_CAT__1__P_8a0b9b0dbf.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/3/b/csm_PANORAMA_CAT-du-Centre-du_497c7c2f35.jpg,panorama@fondationbeausejour.ch,Mme Elisabeth Vetsch,6.846925199999999,46.46053105
158,https://www.heviva.ch/institutions/detail/ems/parc-de-beausobre-cat-de-lems-le.html,"PARC DE BEAUSOBRE, CAT de l'EMS Le",Avenue de Chanel 6,1110 Morges,079 172 84 17,021 804 63 00,https://www.heviva.ch/typo3temp/assets/_processed_/0/b/csm_Parc_Beausobre_1_CAT_02_d5ab677329.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/5/f/csm_PAQUIS_CAT-de-l_EMS-Les_85517bfac2.jpg,,,6.4932858,46.5145274
159,https://www.heviva.ch/institutions/detail/ems/parc-de-beausobre-ems.html,"PARC DE BEAUSOBRE, EMS",Avenue de Chanel 26,1110 Morges,021 804 63 11,021 804 63 00,https://www.heviva.ch/typo3temp/assets/_processed_/b/0/csm_PAQUIS_EXTERIEUR_baa84a8ce3.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/0/3/csm_PAQUIS_EMS-LES_a59bc7f882.jpg,emspb@ehc.vd.ch,André Jordan,6.497864957914801,46.516825850000004
160,https://www.heviva.ch/institutions/detail/ems/parc-de-valency-ems.html,"PARC DE VALENCY, EMS",Route de Prilly 18,1004 Lausanne,058 748 84 60,058 748 85 29,https://www.heviva.ch/typo3temp/assets/_processed_/3/1/csm_PARC_VALENCY_EXT_S_4b227fc52e.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/3/0/csm_PARC-DE-VALENCY_EMS_c8da0c9bab.jpg,sandrine.heuls@altage.ch,Sandrine Heuls,6.610038565274891,46.53251565
161,https://www.heviva.ch/institutions/detail/ems/parc-de-valency-lp-de-la-residence.html,"PARC DE VALENCY, LP de la Résidence",Avenue Benjamin Dumur 9,1004 Lausanne,021.623.24.74,021.623.24.94,https://www.heviva.ch/typo3temp/assets/_processed_/f/3/csm_PARC_VALENCY_EXT_S_01_c783a49b78.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/4/7/csm_PARC-DE-VALENCY_LP-de-la-re__sidence_3ae5a16e5d.jpg,marianne.piguet@altage.ch,Marianne Piguet,undefined,
162,https://www.heviva.ch/institutions/detail/ems/pergolas-ems-les.html,"PERGOLAS, EMS LES","Route du Genevrex 20, Case postale 91",1071 Chexbres,021 946 08 08,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/4/3/csm_PERGOLAS_EXT_S_01_483f087cc3.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/5/1/csm_PERGOLAS_EMS-LES_46adb9e580.jpg,admin@fcm63.ch,Roger Hartmann,undefined,
163,https://www.heviva.ch/institutions/detail/ems/phare-elim-ems.html,"PHARE ELIM, EMS","Avenue de la Paix 11, Case postale 444",1814 La Tour-de-Peilz,021 977 33 33,021 977 33 90,https://www.heviva.ch/typo3temp/assets/_processed_/4/6/csm_PHARE_ELIM_EXT_S_3bd1b805f7.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/6/1/csm_PHARE-ELIM_EMS_ff68b2f951.jpg,ems@phare-elim.ch,Eric Vurlod,undefined,
164,https://www.heviva.ch/institutions/detail/ems/plein-sud-lp.html,"PLEIN SUD, LP",Chemin des Baules 4,1268 Begnins,024 424 15 51,undefined,https://www.heviva.ch/typo3temp/assets/_processed_/d/5/csm_lppleinsud_50e180f184.jpg,undefined,info@residence-plein-sud.ch,Locasser SA (Cindy Conti),6.245954231665651,46.44220335
165,https://www.heviva.ch/institutions/detail/ems/pommeraie-epsm-la.html,"POMMERAIE, EPSM LA",Route de la Dent 33,1660  Ch&#xE2;teau-d&apos;Oex,026 924 60 88,026 924 31 52,https://www.heviva.ch/typo3temp/assets/_processed_/5/0/csm_POMMERAIE_EXT_S_672f59b18e.jpg,https://www.heviva.ch/typo3temp/assets/_processed_/e/d/csm_POMMERAIE_EMS-LA_920b4902bf.jpg,info@cogestems.ch,Serge Gétaz,undefined,
